id,longitude,latitude
2001,-73.94781,40.83389
2002,-73.98666,40.68395
2003,-73.96497,40.75737
2004,-73.97256,40.7986
2005,-73.98711,40.67019
2006,-73.95979,40.80597
2007,-73.94904,40.82844
2008,-73.99405,40.69376
2009,-74.00466,40.73729
2010,-73.98319,40.74397
2011,-74.00439,40.72952
2012,-73.9703,40.7996
2013,-74.0206,40.63092
2014,-74.00466,40.73729
2015,-73.95933,40.78008
2016,-73.8645,40.85474
2017,-74.03205,40.61518
2018,-73.96756,40.80498
2019,-73.9774,40.74141
2020,-73.96485,40.70888
2021,-73.93837,40.85464
2022,-73.97303,40.78286
2023,-74.00445,40.72681
2024,-73.98767,40.66268
2025,-73.96092,40.62776
2026,-74.01601,40.71123
2027,-73.9806,40.6521
2028,-73.94968,40.77435
2029,-73.91685,40.87917
2030,-73.9703,40.7996
2031,-73.969,40.7992
2032,-74.08392,40.63988
2033,-73.96224,40.71777
2034,-73.9716,40.75109
2035,-73.98089,40.78703
2036,-73.93213,40.60129
2037,-73.95277,40.78695
2038,-73.99059,40.62104
2039,-73.91868,40.87631
2040,-73.99059,40.62104
2041,-73.99765,40.7504
2042,-73.99303,40.75938
2043,-73.90877,40.88294
2044,-73.97514,40.79316
2045,-73.9497,40.78973
2046,-73.97275,40.69431
2047,-73.92666,40.83178
2048,-73.98688,40.7678
2049,-73.98685,40.77783
2050,-73.97601,40.79447
2051,-73.94865,40.77935
2052,-74.00944,40.72522
2053,-73.90158,40.70199
2054,-74.0024,40.72901
2055,-73.99125,40.76844
2056,-73.9895,40.7324
2057,-74.01697,40.71103
2058,-73.95917,40.68582
2059,-74.08049,40.63986
2060,-73.94223,40.84313
2061,-73.9808,40.7452
2062,-73.98027,40.73858
2063,-73.99303,40.75938
2064,-73.95221,40.80196
2065,-73.98375,40.78095
2066,-73.97199,40.7844
2067,-74.11388,40.64134
2068,-73.98084,40.64636
2069,-73.97708,40.64821
2070,-73.98385,40.6745
2071,-73.98701,40.73774
2072,-73.99809,40.73673
2073,-73.96766,40.78983
2074,-73.90684,40.90131
2075,-73.9551,40.7783
2076,-73.87983,40.68571
2077,-73.9703,40.7564
2078,-73.86887,40.8759
2079,-73.98498,40.71326
2080,-74.01065,40.72278
2081,-73.97711,40.78757
2082,-73.94846,40.71023
2083,-73.97445,40.78968
2084,-73.94894,40.78512
2085,-73.95946,40.81086
2086,-73.95494,40.80359
2087,-74.01423,40.67655
2088,-73.992,40.7553
2089,-73.90043,40.62725
2090,-73.9741,40.79341
2091,-73.98055,40.7788
2092,-73.96307,40.68121
2093,-73.97787,40.65308
2094,-73.93568,40.70661
2095,-73.99185,40.76215
2096,-73.91161,40.88646
2097,-73.99228,40.69161
2098,-73.93836,40.81189
2099,-73.98464,40.66028
2100,-73.8331,40.87585
2101,-73.94029,40.58638
2102,-73.94447,40.717
2103,-73.98385,40.6745
2104,-73.98334,40.69498
2105,-73.9652,40.69252
2106,-73.96852,40.79337
2107,-73.96671,40.79222
2108,-73.96993,40.80027
2109,-73.97787,40.65308
2110,-73.99922,40.74673
2111,-74.00715,40.70597
2112,-73.99343,40.73672
2113,-73.95199,40.82563
2114,-73.94913,40.58072
2115,-73.98027,40.77835
2116,-73.98375,40.78095
2117,-73.9621,40.75806
2118,-73.94977,40.76201
2119,-73.98,40.68129
2120,-73.98341,40.59378
2121,-73.97837,40.66392
2122,0,0
2123,-73.94089,40.79471
2124,-73.98268,40.6714
2125,-73.99762,40.75589
2126,-73.94542,40.82626
2127,-73.31153,40.69317
2128,-73.99525,40.69609
2129,-73.96149,40.7685
2130,-73.96399,40.65247
2131,-73.94156,40.85096
2132,-73.98121,40.67144
2133,-73.95773,40.68738
2134,-73.87013,40.87121
2135,-73.96275,40.64081
2136,-73.91638,40.88817
2137,-73.96129,40.71412
2138,-73.96077,40.81353
2139,-73.97987,40.66379
2140,-74.00285,40.74723
2141,-73.98746,40.72345
2142,-73.95936,40.77654
2143,-73.96406,40.67288
2144,-73.91115,40.88302
2145,-73.94932,40.77695
2146,-73.94932,40.77695
2147,-73.99065,40.68061
2148,-73.93634,40.85688
2149,-74.13372,40.63939
2150,-73.98412,40.66195
2151,-73.96245,40.68189
2152,-73.96205,40.68303
2153,-73.99765,40.68422
2154,-73.9411,40.59251
2155,-73.92978,40.60644
2156,-73.96624,40.79037
2157,-73.98705,40.77612
2158,-73.86295,40.86855
2159,-73.93907,40.85324
2160,-73.9979,40.74957
2161,-73.92356,40.86789
2162,-74.00929,40.73515
2163,-73.97747,40.65955
2164,-73.9701,40.78859
2165,-73.96772,40.78836
2166,-73.9703,40.7996
2167,-73.96896,40.80032
2168,-73.98236,40.72546
2169,-74.00091,40.67773
2170,-73.94203,40.79958
2171,-73.9993,40.7418
2172,-73.87439,40.83049
2173,-73.96524,40.80894
2174,-73.95791,40.76535
2175,-74.14941,40.62601
2176,-73.94037,40.69572
2177,-73.94806,40.67854
2178,-73.95625,40.7673
2179,-73.95816,40.65334
2180,-73.9648,40.80166
2181,-73.96227,40.65995
2182,-73.98286,40.6723
2183,-73.91341,40.62134
2184,-74.00278,40.68333
2185,-73.94712,40.72072
2186,-73.9493,40.69212
2187,-73.98723,40.77611
2188,-73.99768,40.73382
2189,-73.95936,40.76985
2190,-73.97262,40.68861
2191,-74.00118,40.74719
2192,-73.9487,40.83544
2193,-73.97787,40.65308
2194,-73.86288,40.89785
2195,-73.95891,40.70854
2196,-73.96899,40.8016
2197,-73.99098,40.75764
2198,-73.99024,40.69027
2199,-73.87507,40.88135
2200,-73.99018,40.65911
2201,-73.9682,40.80418
2202,-73.98089,40.78703
2203,-74.00202,40.72729
2204,-73.97218,40.78416
2205,-73.91636,40.82378
2206,-73.98729,40.77717
2207,-74.07186,40.59651
2208,-73.95684,40.80441
2209,-73.99954,40.65621
2210,-74.00272,40.73852
2211,-73.99768,40.74241
2212,-73.97018,40.6767
2213,-73.99283,40.6972
2214,-74.12663,40.61882
2215,-73.99451,40.75406
2216,-73.97736,40.78264
2217,-73.99237,40.76111
2218,-73.97572,40.78808
2219,-73.99922,40.73085
2220,-73.98069,40.77168
2221,-73.97685,40.77707
2222,-74.00889,40.68117
2223,-73.95877,40.78263
2224,-73.82531,40.86344
2225,-74.16768,40.60922
2226,-73.98992,40.7315
2227,-73.97516,40.73288
2228,-74.10267,40.63209
2229,-73.9617,40.68442
2230,-73.96812,40.8029
2231,-73.98082,40.66337
2232,-73.9703,40.7996
2233,-73.97574,40.79434
2234,-73.97225,40.79711
2235,-73.99436,40.69817
2236,-73.99303,40.75938
2237,-73.99646,40.74822
2238,-73.99705,40.74215
2239,-73.97276,40.79445
2240,-73.97938,40.7856
2241,-73.97152,40.68795
2242,-73.98782,40.7689
2243,-73.97723,40.77596
2244,-73.98539,40.77798
2245,-73.99304,40.76039
2246,-73.97828,40.6094
2247,-73.93768,40.81712
2248,-73.9786,40.7865
2249,-73.97082,40.78849
2250,-73.8595,40.85411
2251,-73.97429,40.66874
2252,-74.13669,40.6168
2253,-73.97975,40.79018
2254,-73.97435,40.65455
2255,-73.93721,40.79873
2256,-73.98085,40.67633
2257,-73.952,40.78124
2258,-73.9855,40.6664
2259,-73.95188,40.7807
2260,-73.99299,40.69181
2261,-73.96188,40.79604
2262,-73.99222,40.73414
2263,-74.0946,40.6288
2264,-73.95856,40.66898
2265,-73.97417,40.6769
2266,-73.99337,40.73814
2267,-73.96962,40.8024
2268,-73.99181,40.76359
2269,-74.00048,40.62499
2270,-73.97088,40.79588
2271,-73.99912,40.73916
2272,-73.97589,40.75695
2273,-73.98504,40.76651
2274,-73.97902,40.7798
2275,-73.97762,40.78818
2276,-73.91451,40.88549
2277,-73.99925,40.73776
2278,-73.94083,40.72468
2279,-73.99581,40.73409
2280,-73.95177,40.78419
2281,-73.94729,40.78206
2282,-73.98236,40.78207
2283,-73.99785,40.73595
2284,-73.92208,40.84807
2285,-73.97114,40.78543
2286,-73.99481,40.68785
2287,-73.91703,40.87066
2288,-73.99553,40.76018
2289,-73.89755,40.8921
2290,-73.94647,40.77334
2291,-73.99199,40.76732
2292,-73.96458,40.63928
2293,-73.99836,40.69493
2294,-73.98237,40.7792
2295,-73.969,40.79378
2296,-73.9855,40.6664
2297,-73.97409,40.7864
2298,-74.08359,40.63783
2299,-73.96366,40.75803
2300,-73.9639,40.7762
2301,-73.84267,40.86377
2302,-73.9413,40.79192
2303,-74.01783,40.70987
2304,-73.93737,40.58844
2305,-74.08224,40.64653
2306,-73.94053,40.83295
2307,-73.97606,40.77939
2308,-73.99467,40.76288
2309,-74.00578,40.71905
2310,-73.95504,40.78726
2311,-74.02691,40.62535
2312,-73.97667,40.6752
2313,-73.98249,40.72347
2314,-73.9652,40.69252
2315,-73.9578,40.76348
2316,-73.97693,40.72908
2317,-73.94714,40.71996
2318,-73.98848,40.74528
2319,-73.95808,40.76841
2320,-73.98736,40.72147
2321,-73.9945,40.752
2322,-74.10985,40.62017
2323,-73.99801,40.73396
2324,-73.98559,40.77333
2325,-74.00242,40.74164
2326,-73.93652,40.85145
2327,-73.98434,40.76592
2328,-73.96501,40.79443
2329,-73.97715,40.79053
2330,-73.95556,40.68615
2331,-73.92972,40.85887
2332,-74.00265,40.72559
2333,-73.96386,40.7146
2334,-73.99088,40.76174
2335,-73.95072,40.65268
2336,-73.88844,40.88287
2337,-73.96959,40.80046
2338,-73.97156,40.79652
2339,-73.97905,40.73449
2340,-74.0082,40.64502
2341,-73.98601,40.76867
2342,-73.99945,40.74112
2343,-73.97556,40.79259
2344,-73.8922,40.84799
2345,-73.9488,40.78383
2346,-73.9899,40.759
2347,-73.98423,40.66167
2348,-73.99185,40.69648
2349,-74.09022,40.59849
2350,-73.97725,40.71401
2351,-73.95345,40.70853
2352,-73.95622,40.6751
2353,-73.9511,40.78136
2354,-73.91577,40.64861
2355,-73.95482,40.77059
2356,-74.0036,40.72
2357,-73.97986,40.6743
2358,-73.94877,40.78286
2359,-73.96209,40.6588
2360,-73.96524,40.80894
2361,-73.97262,40.79712
2362,-73.98149,40.74748
2363,-73.99969,40.74616
2364,-73.93703,40.85355
2365,-73.9994,40.7427
2366,-73.98881,40.73684
2367,-73.95565,40.66029
2368,-73.96698,40.80653
2369,-73.9432,40.703
2370,-74.00378,40.72721
2371,-73.9703,40.7996
2372,-73.96268,40.76819
2373,-73.96469,40.77551
2374,-73.97117,40.74791
2375,-73.94519,40.83055
2376,-74.00806,40.71557
2377,-73.97992,40.66537
2378,-73.99303,40.75938
2379,-73.97719,40.74691
2380,-73.92296,40.82363
2381,-73.96681,40.67656
2382,-73.93477,40.85633
2383,-73.94673,40.64835
2384,-73.90715,40.86415
2385,-73.91691,40.87123
2386,-73.96515,40.80361
2387,-73.93907,40.85324
2388,-73.97289,40.79822
2389,-73.89355,40.69792
2390,-73.96127,40.76658
2391,-73.9454,40.83878
2392,-73.91184,40.88914
2393,-73.9786,40.7865
2394,-73.9198,40.8679
2395,-73.98731,40.72339
2396,-73.96578,40.79244
2397,-73.96343,40.75754
2398,-73.9729,40.78616
2399,-73.9652,40.69252
2400,-73.92124,40.88311
2401,-73.96808,40.79099
2402,-73.94393,40.60956
2403,-73.97408,40.78911
2404,-73.98352,40.6867
2405,-73.98998,40.72595
2406,-73.98344,40.66383
2407,-73.9635,40.65016
2408,-74.0095,40.7128
2409,-73.99785,40.73595
2410,-73.92028,40.82202
2411,-73.93399,40.64301
2412,-73.94134,40.84547
2413,-73.95591,40.66591
2414,-73.84642,40.88946
2415,-73.91775,40.87092
2416,-74.0049,40.73647
2417,-73.96944,40.79021
2418,-74.08509,40.62811
2419,-73.9399,40.8367
2420,-73.9838,40.78374
2421,-73.97779,40.78062
2422,-73.94167,40.79938
2423,-73.98723,40.77611
2424,-73.99743,40.7368
2425,-73.93286,40.60195
2426,-73.96448,40.79316
2427,-73.99315,40.70226
2428,-73.89197,40.88407
2429,-73.98277,40.78442
2430,-73.9703,40.7996
2431,-73.9778,40.66699
2432,-73.94662,40.81643
2433,-73.98403,40.73762
2434,-73.7514,40.74462
2435,-73.98926,40.76247
2436,-73.93589,40.6661
2437,-73.98206,40.78357
2438,-73.93593,40.85748
2439,-73.95899,40.8134
2440,-73.9772,40.76422
2441,-73.89032,40.88477
2442,-74.07874,40.62908
2443,-73.94737,40.7744
2444,-73.99693,40.76067
2445,-74.08197,40.6294
2446,-73.94166,40.85194
2447,-73.97561,40.65218
2448,-73.92798,40.66083
2449,-73.91766,40.87099
2450,-74.0073,40.72988
2451,-73.99673,40.73811
2452,-73.97699,40.72675
2453,-73.91782,40.87166
2454,-73.96389,40.79396
2455,-73.97973,40.67641
2456,-73.9703,40.7996
2457,-73.96501,40.79443
2458,-73.98262,40.7818
2459,-73.94715,40.71911
2460,-73.99949,40.7403
2461,-73.96588,40.80197
2462,-73.93868,40.85565
2463,-74.0206,40.63092
2464,-73.97157,40.67188
2465,-73.97435,40.65455
2466,-73.96848,40.75432
2467,-73.96846,40.69184
2468,-73.98,40.72434
2469,-73.94627,40.67693
2470,-73.96803,40.76078
2471,-73.95119,40.77287
2472,-73.93248,40.79582
2473,-73.97384,40.65532
2474,-73.98705,40.77612
2475,-74.0721,40.60225
2476,-73.9786,40.7865
2477,-73.99673,40.74786
2478,-73.91611,40.87902
2479,-74.00844,40.73687
2480,-73.99743,40.7368
2481,-73.95889,40.76312
2482,-73.97899,40.66284
2483,-73.97601,40.79447
2484,-73.97995,40.71781
2485,-73.93186,40.85837
2486,-73.94422,40.82688
2487,-73.84673,40.82188
2488,-73.99798,40.73648
2489,-73.99944,40.73765
2490,-73.9656,40.6192
2491,-73.97146,40.79311
2492,-73.91217,40.68965
2493,-73.973,40.78911
2494,-73.98652,40.68789
2495,-73.99572,40.68935
2496,-73.98088,40.77045
2497,-73.9742,40.72603
2498,-74.0057,40.71141
2499,-73.96183,40.76701
2500,-73.9698,40.78719
2501,-73.98047,40.77304
2502,-73.97734,40.79014
2503,-73.97124,40.67486
2504,-73.95506,40.80937
2505,-73.96065,40.76967
2506,-73.98931,40.72544
2507,-74.0062,40.74619
2508,-74.00138,40.72399
2509,-73.94839,40.67502
2510,-73.9101,40.7623
2511,-73.95717,40.77502
2512,-73.95782,40.77303
2513,-73.96,40.7987
2514,-73.98189,40.67723
2515,-73.97925,40.7875
2516,-73.93834,40.79213
2517,-73.99924,40.73277
2518,-73.98883,40.73404
2519,-74.00131,40.68074
2520,-74.25042,40.50839
2521,-73.95441,40.77617
2522,-73.96884,40.78854
2523,-73.99116,40.66151
2524,-73.97295,40.65325
2525,-73.96004,40.68707
2526,-73.95247,40.78591
2527,-74.00318,40.70763
2528,-73.89623,40.82952
2529,-73.98651,40.6848
2530,-73.85226,40.80868
2531,-73.927,40.66255
2532,-73.99185,40.69879
2533,-73.9713,40.79724
2534,-73.97071,40.6891
2535,-73.93921,40.83881
2536,-73.96934,40.67503
2537,-73.9998,40.76135
2538,-73.9855,40.6664
2539,-74.00844,40.73687
2540,-73.98731,40.72339
2541,-73.96554,40.64364
2542,-73.89169,40.67329
2543,-73.99574,40.73292
2544,-73.98414,40.76893
2545,-73.98723,40.77611
2546,-73.96808,40.79099
2547,-73.96993,40.80027
2548,-73.95703,40.77119
2549,-73.93534,40.81664
2550,-73.9961,40.74733
2551,-73.9102,40.89043
2552,-74.00715,40.70597
2553,-73.9481,40.8274
2554,-73.97355,40.78737
2555,-73.9802,40.77066
2556,-73.96934,40.67503
2557,-73.99757,40.73949
2558,-73.98788,40.7239
2559,-73.98308,40.78223
2560,-73.99588,40.73955
2561,-73.84507,40.87883
2562,-73.9656,40.6192
2563,-73.98175,40.73112
2564,-73.93538,40.81308
2565,-73.97861,40.68822
2566,-73.9807,40.78791
2567,-73.99963,40.74865
2568,-73.99488,40.72578
2569,-73.90659,40.8171
2570,-73.9821,40.76539
2571,-73.96774,40.7927
2572,-73.93147,40.68639
2573,-74.0053,40.734
2574,-73.88643,40.75263
2575,-73.97,40.78619
2576,-73.96739,40.80016
2577,-73.9984,40.6312
2578,-73.94946,40.6719
2579,-73.9949,40.60132
2580,-73.98176,40.67991
2581,-74.07443,40.59237
2582,-74.00055,40.72951
2583,-74.0097,40.73684
2584,-73.94961,40.78022
2585,-73.98179,40.64662
2586,-73.92716,40.83112
2587,-73.94959,40.76232
2588,-73.95713,40.77431
2589,-73.96436,40.80742
2590,-73.97744,40.762
2591,-73.98782,40.7689
2592,-73.99894,40.72794
2593,-73.97995,40.67487
2594,-73.9955,40.74677
2595,-73.97955,40.72097
2596,-77.5598,43.1745
2597,-73.92231,40.86899
2598,-73.9786,40.7865
2599,-73.98141,40.66115
2600,-73.7906,40.8527
2601,-73.97029,40.80094
2602,-73.93442,40.79868
2603,-73.95877,40.8133
2604,-73.96877,40.57951
2605,-73.99472,40.76009
2606,-73.96578,40.79244
2607,-73.9782,40.72405
2608,-74.00137,40.73025
2609,-73.93622,40.85558
2610,-74.00281,40.7374
2611,-73.96515,40.80361
2612,-73.95402,40.66533
2613,-73.98714,40.76364
2614,-73.9845,40.76253
2615,-73.96478,40.80906
2616,-73.97708,40.64821
2617,-73.97562,40.66961
2618,-73.99621,40.74135
2619,-73.9874,40.7642
2620,-73.96289,40.79615
2621,-73.97588,40.78706
2622,-73.97361,40.79604
2623,-73.93422,40.67922
2624,-73.98499,40.77604
2625,-73.98612,40.779
2626,-73.97096,40.79308
2627,-73.99472,40.76009
2628,-73.96443,40.80725
2629,-73.94912,40.78431
2630,-73.95822,40.76342
2631,-73.90844,40.88866
2632,-73.97774,40.74526
2633,-73.95909,40.63195
2634,-73.92771,40.69982
2635,-73.99063,40.73129
2636,-73.96986,40.62888
2637,-73.96993,40.69017
2638,-73.83613,40.88043
2639,-73.9682,40.80418
2640,-74.03433,40.61567
2641,-74.00119,40.73274
2642,-73.96133,40.71558
2643,-73.94781,40.83389
2644,-73.9622,40.79521
2645,-73.98691,40.7793
2646,-74.07407,40.63822
2647,-73.94617,40.77737
2648,-73.97991,40.77723
2649,-73.9305,40.64083
2650,-73.97715,40.79053
2651,-73.9703,40.7564
2652,-74.00165,40.73616
2653,-73.86832,40.86389
2654,-73.97363,40.79218
2655,-73.95511,40.80936
2656,-73.98782,40.7689
2657,-73.98042,40.73436
2658,-73.97996,40.77672
2659,-73.95226,40.7771
2660,-73.98024,40.77493
2661,-73.99469,40.69499
2662,-73.98229,40.66437
2663,-74.01317,40.70915
2664,-73.96714,40.6873
2665,-73.99693,40.76067
2666,-73.99315,40.70226
2667,-73.94949,40.76249
2668,-74.00239,40.72606
2669,-74.13649,40.60387
2670,-73.9536,40.77213
2671,-73.97901,40.77243
2672,-73.96772,40.78836
2673,-73.97101,40.68591
2674,-73.97107,40.64808
2675,-73.98299,40.78235
2676,-73.9656,40.6192
2677,-74.0007,40.7507
2678,-73.96705,40.79154
2679,-73.9524,40.77585
2680,-73.97476,40.69791
2681,-74.00241,40.74635
2682,-73.95578,40.6365
2683,-73.97084,40.79864
2684,-73.94839,40.77636
2685,-73.89103,40.88299
2686,-73.98511,40.72696
2687,-73.8706,40.8733
2688,-73.97419,40.63991
2689,-73.92525,40.70331
2690,-73.96669,40.75294
2691,-73.97753,40.6832
2692,-74.00204,40.74755
2693,-74.0044,40.7061
2694,-73.99424,40.72731
2695,-74.00213,40.68151
2696,-73.94406,40.8177
2697,-73.88993,40.64484
2698,-74.00006,40.74405
2699,-73.9703,40.7996
2700,-73.99798,40.73648
2701,-73.97183,40.64945
2702,-73.9182,40.87891
2703,-73.96577,40.80437
2704,-73.97995,40.73038
2705,-73.85285,40.80706
2706,-73.98591,40.73116
2707,-73.93768,40.81712
2708,-73.94387,40.82376
2709,-74.00094,40.73648
2710,-73.96561,40.68889
2711,-74.00071,40.7287
2712,-74.00097,40.74399
2713,-73.90508,40.88796
2714,-73.90273,40.87896
2715,-73.9909,40.71479
2716,-73.94074,40.80035
2717,-73.93894,40.66497
2718,-74.00204,40.7213
2719,-73.9865,40.66541
2720,-74.01753,40.70558
2721,-74.01923,40.6229
2722,-73.99372,40.76492
2723,-73.97673,40.77769
2724,-73.9461,40.7827
2725,-73.99365,40.72821
2726,-73.9719,40.79733
2727,-73.95696,40.77066
2728,-73.97261,40.79175
2729,-73.97138,40.79675
2730,-73.94875,40.77571
2731,-73.97998,40.7802
2732,-73.95222,40.82328
2733,-74.03479,40.63707
2734,-73.97548,40.65661
2735,-73.99785,40.69541
2736,-73.99292,40.7252
2737,-73.9564,40.66723
2738,-73.96436,40.80328
2739,-73.99468,40.68218
2740,-73.98078,40.66202
2741,-73.9713,40.79724
2742,-73.98382,40.72828
2743,-73.9554,40.64282
2744,-73.99339,40.75988
2745,-73.93664,40.66542
2746,-74.00151,40.6481
2747,-73.98598,40.7358
2748,-73.9841,40.6877
2749,-73.93975,40.62343
2750,-73.90898,40.88817
2751,-73.99675,40.75053
2752,-73.99876,40.7398
2753,-73.93667,40.66613
2754,-73.95244,40.81427
2755,-73.97225,40.79711
2756,-73.93086,40.61313
2757,-74.0096,40.71404
2758,-73.96482,40.75731
2759,-73.99009,40.74853
2760,-73.95485,40.77839
2761,-74.03334,40.61505
2762,-73.97669,40.78892
2763,-73.94992,40.77953
2764,-74.16795,40.5749
2765,-73.94007,40.71526
2766,-73.9518,40.5828
2767,-73.85716,40.87372
2768,-73.973,40.79497
2769,-73.95436,40.6695
2770,-73.99472,40.76009
2771,-73.962,40.67206
2772,-73.9639,40.7762
2773,-73.96472,40.67341
2774,-73.92124,40.88311
2775,-73.82816,40.87845
2776,-73.94344,40.83319
2777,-73.99497,40.72581
2778,-73.9895,40.7324
2779,-73.98,40.68129
2780,-73.98551,40.58608
2781,-73.98148,40.76351
2782,-73.96139,40.7788
2783,-73.91304,40.88666
2784,-73.97599,40.68768
2785,-73.96114,40.65282
2786,-73.9855,40.6664
2787,-73.90307,40.90448
2788,-73.96335,40.79468
2789,-73.97449,40.63012
2790,-73.98427,40.75135
2791,-73.95899,40.63578
2792,-73.98183,40.74876
2793,-74.00134,40.7404
2794,-73.97094,40.79187
2795,-73.81515,40.81596
2796,-73.97733,40.74858
2797,-73.95529,40.59956
2798,-73.95168,40.72579
2799,-73.9035,40.9035
2800,-73.9428,40.71835
2801,-73.97901,40.77243
2802,-74.0096,40.705
2803,-73.99696,40.74899
2804,-73.94329,40.68381
2805,-74.01477,40.67796
2806,-73.93829,40.79189
2807,-73.97898,40.71296
2808,-73.97718,40.65775
2809,-73.9792,40.71364
2810,-73.97045,40.78391
2811,-73.97619,40.67757
2812,-73.96844,40.79016
2813,-73.9834,40.66749
2814,-73.90849,40.89395
2815,-73.97081,40.7998
2816,-73.98811,40.77859
2817,-73.9001,40.90896
2818,-73.9846,40.7312
2819,-73.97223,40.74825
2820,-73.99632,40.69336
2821,-73.96051,40.81491
2822,-73.9825,40.7773
2823,-73.80692,40.81174
2824,-73.99336,40.72885
2825,-73.97721,40.64089
2826,-73.9703,40.7996
2827,-73.94625,40.80431
2828,-73.98299,40.78401
2829,-74.07407,40.63822
2830,-73.99873,40.73754
2831,-73.90844,40.88866
2832,-73.93273,40.68353
2833,-73.91115,40.88302
2834,-73.97253,40.6752
2835,-73.97229,40.67494
2836,-73.97492,40.79237
2837,-73.94297,40.82168
2838,-73.97382,40.64798
2839,-74.00524,40.73775
2840,-73.90583,40.88726
2841,-73.90069,40.82874
2842,-73.96966,40.8003
2843,-73.96715,40.7921
2844,-73.95113,40.72673
2845,-73.9449,40.80619
2846,-73.96442,40.80433
2847,-73.96799,40.79814
2848,-73.83057,40.83
2849,-73.969,40.79378
2850,-73.9703,40.7996
2851,-73.9673,40.80555
2852,-74.01021,40.71791
2853,-73.94991,40.77905
2854,-73.97082,40.79837
2855,-74.00011,40.68003
2856,-73.97061,40.79371
2857,-73.8691,40.85378
2858,-74.02302,40.63169
2859,-73.99731,40.74706
2860,-73.99745,40.74929
2861,-73.92347,40.86697
2862,-73.99385,40.72811
2863,-73.91489,40.88888
2864,-74.07456,40.58997
2865,-73.98759,40.73064
2866,-73.93709,40.85334
2867,-73.99942,40.74895
2868,-73.96283,40.75533
2869,-73.92014,40.83016
2870,-73.95445,40.76572
2871,-73.95888,40.76803
2872,-73.9927,40.6955
2873,-73.96572,40.79082
2874,-73.98479,40.73809
2875,-73.9202,40.8202
2876,-73.99303,40.75938
2877,-73.95158,40.73199
2878,-73.88551,40.83633
2879,-73.97655,40.79052
2880,-73.85639,40.88046
2881,-73.94441,40.68433
2882,-73.94654,40.83029
2883,-73.95026,40.77905
2884,-73.98857,40.69649
2885,-73.9703,40.7564
2886,-73.93826,40.85419
2887,-74.00176,40.73815
2888,-73.94075,40.85076
2889,-73.98633,40.61796
2890,-73.97742,40.78127
2891,-73.95352,40.77664
2892,-73.95818,40.68768
2893,-73.9922,40.76135
2894,-73.9786,40.7865
2895,-73.97478,40.67366
2896,-73.97938,40.64837
2897,-73.9786,40.7865
2898,-73.94923,40.78006
2899,-73.89542,40.66366
2900,-73.96637,40.80759
2901,-73.94282,40.66544
2902,-73.98909,40.73235
2903,-73.97132,40.80002
2904,-73.9825,40.7773
2905,-73.99251,40.67833
2906,-73.99052,40.67011
2907,-73.77873,40.73329
2908,-73.95871,40.81252
2909,-73.99323,40.69277
2910,-73.96785,40.79221
2911,-73.9857,40.6202
2912,-73.97167,40.69064
2913,-73.93573,40.65181
2914,-73.97741,40.78438
2915,-73.91653,40.87058
2916,-73.9503,40.6797
2917,-73.95132,40.77207
2918,-73.9918,40.73378
2919,-73.9701,40.78859
2920,-73.97977,40.73029
2921,-73.98969,40.71819
2922,-73.97315,40.78658
2923,-73.89188,40.88363
2924,-73.95281,40.68919
2925,-73.96797,40.78798
2926,-73.90515,40.88044
2927,-73.88427,40.66823
2928,-73.9721,40.7512
2929,-73.96784,40.75531
2930,-74.00272,40.74565
2931,-73.98516,40.73697
2932,-73.98086,40.7862
2933,-73.99189,40.75858
2934,-73.97261,40.79175
2935,-73.92448,40.69616
2936,-73.9889,40.75963
2937,-73.9703,40.7996
2938,-73.9673,40.80555
2939,-73.87702,40.83947
2940,-73.9551,40.7832
2941,-73.95865,40.81136
2942,-73.98618,40.73976
2943,-73.93907,40.85324
2944,-73.973,40.64545
2945,-73.94673,40.82792
2946,-73.91195,40.89037
2947,-73.98279,40.73791
2948,-73.97485,40.79365
2949,-73.9801,40.74446
2950,-73.88222,40.65276
2951,-73.95375,40.77674
2952,-73.9945,40.752
2953,-73.95909,40.77322
2954,-73.9884,40.7155
2955,-73.9899,40.759
2956,-74.1082,42.03714
2957,-73.9607,40.7685
2958,-73.91991,40.81011
2959,-73.94672,40.77546
2960,-73.97224,40.67025
2961,-73.96637,40.80759
2962,-73.98891,40.72413
2963,-73.97279,40.79327
2964,-73.97973,40.67641
2965,-73.9854,40.77728
2966,-73.99513,40.73376
2967,-74.01228,40.70969
2968,-73.968,40.80437
2969,-73.95323,40.68839
2970,-74.00365,40.74493
2971,-73.99326,40.68209
2972,-73.99801,40.72683
2973,-73.91782,40.87166
2974,-73.98597,40.77654
2975,-73.94135,40.71136
2976,-73.9703,40.7564
2977,-73.96152,40.77195
2978,-73.96903,40.76677
2979,-73.96893,40.7597
2980,-73.84359,40.89453
2981,-73.99209,40.73158
2982,-73.97881,40.72118
2983,-73.94712,40.62927
2984,-73.96407,40.80582
2985,-73.96766,40.78983
2986,-73.96626,40.80475
2987,-73.97029,40.7645
2988,-73.96809,40.76801
2989,-73.99551,40.74212
2990,-73.98178,40.76669
2991,-73.97149,40.76619
2992,-73.96039,40.77444
2993,-73.9686,40.78689
2994,-73.95648,40.78204
2995,-74.00286,40.74684
2996,-73.9607,40.7685
2997,-73.97236,40.79882
2998,-73.99892,40.72461
2999,-73.96522,40.79148
3000,-73.98367,40.68542
3001,-73.97448,40.79606
