id,latitude,longitude
2085,33.8912,-84.2508
2086,33.77616,-84.31635
2087,33.7877,-84.4436
2088,33.7697,-84.3772
2089,33.7603,-84.34916
2090,33.7698,-84.328
2091,33.7698,-84.328
2092,33.788,-84.3857
2093,33.788,-84.3857
2094,33.6142,-84.4971
2095,33.7865,-84.3492
2096,33.8314,-84.3851
2097,33.74985,-84.369
2098,33.7865,-84.3492
2099,33.7555,-84.3876
2100,33.89018,-84.38523
2101,33.76075,-84.36415
2102,33.8735,-84.33864
2103,33.93332,-84.35897
2104,33.6142,-84.4971
2105,33.78633,-84.31657
2106,33.94311,-84.38413
2107,33.98209,-84.3528
2108,33.78396,-84.38619
2109,33.73576,-84.3853
2110,33.82831,-84.36183
2111,33.81583,-84.45713
2112,33.89435,-84.27918
2113,33.68937,-84.5328
2114,33.75347,-84.37082
2115,33.85338,-84.32404
2116,33.76619,-84.33308
2117,33.7679,-84.37223
2118,33.84108,-84.40477
2119,33.9597,-84.26611
2120,33.75833,-84.38676
2121,33.68524,-84.46335
2122,33.81777,-84.44066
2123,33.8505,-84.2864
2124,33.7222,-84.4739
2125,33.6443,-84.4674
2126,33.7083,-84.3841
2127,33.85523,-84.47806
2128,33.9525,-84.35596
2129,33.7222,-84.4739
2130,33.7433,-84.3785
2131,33.77417,-84.32502
2132,33.8505,-84.2864
2133,33.9758,-84.3253
2134,33.8314,-84.3851
2135,33.788,-84.3857
2136,33.9339,-84.3869
2137,33.9758,-84.3253
2138,33.79026,-84.39578
2139,33.6689,-84.4583
2140,33.6142,-84.4971
2141,33.7183,-84.3262
2142,33.6142,-84.4971
2143,33.9339,-84.3869
2144,33.8779,-84.3707
2145,33.7433,-84.3785
2146,33.7865,-84.3492
2147,33.7558,-84.4272
2148,33.8912,-84.2508
2149,33.8912,-84.2508
2150,33.6689,-84.4583
2151,33.75,-84.314
2152,33.7126,-84.5323
2153,33.82247,-84.34762
2154,33.8979,-84.3066
2155,33.7183,-84.3262
2156,33.788,-84.3857
2157,33.9339,-84.3869
2158,33.92415,-84.29638
2159,33.9386,-84.3168
2160,33.7251,-84.4228
2161,33.8755,-84.3334
2162,33.8979,-84.3066
2163,33.7126,-84.5323
2164,33.7865,-84.3492
2165,33.7697,-84.3772
2166,33.74445,-84.3752
2167,33.7183,-84.3262
2168,33.7698,-84.328
2169,33.8203,-84.3622
2170,33.8314,-84.3851
2171,33.7877,-84.4436
2172,33.7433,-84.3785
2173,33.6142,-84.4971
2174,33.7251,-84.4228
2175,33.6142,-84.4971
2176,33.788,-84.3857
2177,33.8979,-84.3066
2178,33.9758,-84.3253
2179,33.7877,-84.4436
2180,33.8252,-84.3197
2181,33.8521,-84.3605
2182,33.8252,-84.3197
2183,33.7433,-84.3785
2184,33.7433,-84.3785
2185,33.7433,-84.3785
2186,33.8203,-84.3622
2187,33.6689,-84.4583
2188,33.8755,-84.3334
2189,33.8979,-84.3066
2190,33.6142,-84.4971
2191,33.7433,-84.3785
2192,33.9386,-84.3168
2193,33.6142,-84.4971
2194,33.63933,-84.61266
2195,33.8314,-84.3851
2196,33.7865,-84.3492
2197,33.6689,-84.4583
2198,33.7433,-84.3785
2199,33.7865,-84.3492
2200,33.7183,-84.3262
2201,33.96395,-84.31672
2202,33.6142,-84.4971
2203,33.7183,-84.3262
2204,33.9339,-84.3869
2205,33.788,-84.3857
2206,33.7698,-84.328
2207,33.6583,-84.3846
2208,33.8659,-84.4252
2209,33.6142,-84.4971
2210,33.8912,-84.2508
2211,33.9339,-84.3869
2212,33.7222,-84.4739
2213,33.8203,-84.3622
2214,33.7698,-84.328
2215,33.6142,-84.4971
2216,33.76663,-84.34894
2217,33.76071,-84.32565
2218,33.7506,-84.3877
2219,33.7698,-84.328
2220,33.7183,-84.3262
2221,33.7697,-84.3772
2222,33.7433,-84.3785
2223,33.91082,-84.31359
2224,33.6689,-84.4583
2225,33.7183,-84.3262
2226,33.7698,-84.328
2227,33.7877,-84.4436
2228,33.7183,-84.3262
2229,33.7183,-84.3262
2230,33.7698,-84.328
2231,33.8505,-84.2864
2232,33.7433,-84.3785
2233,33.84272,-84.28122
2234,33.6142,-84.4971
2235,33.7865,-84.3492
2236,33.7183,-84.3262
2237,33.7126,-84.5323
2238,33.9758,-84.3253
2239,33.8203,-84.3622
2240,33.8203,-84.3622
2241,33.8252,-84.3197
2242,33.7865,-84.3492
2243,33.7506,-84.3877
2244,33.788,-84.3857
2245,33.8912,-84.2508
2246,33.85659,-84.33942
2247,33.7865,-84.3492
2248,33.7865,-84.3492
2249,33.8979,-84.3066
2250,33.7183,-84.3262
2251,33.8755,-84.3334
2252,33.7558,-84.4272
2253,33.7697,-84.3772
2254,33.7698,-84.328
2255,33.6689,-84.4583
2256,33.7126,-84.5323
2257,33.7183,-84.3262
2258,33.7183,-84.3262
2259,33.8659,-84.4252
2260,33.7698,-84.328
2261,33.6142,-84.4971
2262,33.74494,-84.31639
2263,33.7697,-84.3772
2264,33.8912,-84.2508
2265,33.7698,-84.328
2266,33.8659,-84.4252
2267,33.793,-84.4501
2268,33.6443,-84.4674
2269,33.8203,-84.3622
2270,33.8779,-84.3707
2271,33.6142,-84.4971
2272,33.8521,-84.3605
2273,33.9339,-84.3869
2274,33.74369,-84.51767
2275,33.8659,-84.4252
2276,33.7251,-84.4228
2277,33.788,-84.3857
2278,33.7773,-84.3966
2279,33.8659,-84.4252
2280,33.9278,-84.3442
2281,33.9758,-84.3253
2282,33.7083,-84.3841
2283,33.83546,-84.30702
2284,33.9278,-84.3442
2285,33.74848,-84.36693
2286,33.75,-84.314
2287,33.72993,-84.36296
2288,33.8659,-84.4252
2289,33.6142,-84.4971
2290,33.7183,-84.3262
2291,33.7433,-84.3785
2292,33.7126,-84.5323
2293,33.85013,-84.35362
2294,33.78192,-84.41032
2295,33.75,-84.314
2296,33.8203,-84.3622
2297,33.788,-84.3857
2298,33.7083,-84.3841
2299,33.6142,-84.4971
2300,33.80523,-84.39448
2301,33.7697,-84.3772
2302,33.8252,-84.3197
2303,33.6689,-84.4583
2304,33.8912,-84.2508
2305,33.9386,-84.3168
2306,33.74582,-84.37389
2307,33.8622,-84.4704
2308,33.7126,-84.5323
2309,33.9339,-84.3869
2310,33.8979,-84.3066
2311,33.7865,-84.3492
2312,33.87274,-84.27962
2313,33.7126,-84.5323
2314,33.78874,-84.37945
2315,33.7222,-84.4739
2316,33.8779,-84.3707
2317,33.7496,-84.5515
2318,33.8979,-84.3066
2319,33.8521,-84.3605
2320,33.7877,-84.4436
2321,33.7698,-84.328
2322,33.8912,-84.2508
2323,33.7698,-84.328
2324,33.75,-84.314
2325,33.75,-84.314
2326,33.9758,-84.3253
2327,33.9758,-84.3253
2328,33.7698,-84.328
2329,33.7083,-84.3841
2330,33.8755,-84.3334
2331,33.8505,-84.2864
2332,33.7222,-84.4739
2333,33.78874,-84.37945
2334,33.7877,-84.4436
2335,33.7642,-84.3953
2336,33.7433,-84.3785
2337,33.8521,-84.3605
2338,33.8912,-84.2508
2339,33.7251,-84.4228
2340,33.7433,-84.3785
2341,33.8505,-84.2864
2342,33.8622,-84.4704
2343,33.9758,-84.3253
2344,33.7126,-84.5323
2345,33.7642,-84.3953
2346,33.7251,-84.4228
2347,33.7251,-84.4228
2348,33.76381,-84.33515
2349,33.8755,-84.3334
2350,33.788,-84.3857
2351,33.6142,-84.4971
2352,33.7183,-84.3262
2353,33.7496,-84.5515
2354,33.8505,-84.2864
2355,33.9758,-84.3253
2356,33.7957,-84.3234
2357,33.9278,-84.3442
2358,33.86683,-84.3713
2359,33.8203,-84.3622
2360,33.7183,-84.3262
2361,33.74126,-84.35318
2362,33.8252,-84.3197
2363,33.7433,-84.3785
2364,33.9758,-84.3253
2365,33.75807,-84.38449
2366,33.9386,-84.3168
2367,33.6689,-84.4583
2368,33.6142,-84.4971
2369,33.8521,-84.3605
2370,33.97784,-84.35583
2371,33.7877,-84.4436
2372,33.82831,-84.36183
2373,33.8779,-84.3707
2374,33.8252,-84.3197
2375,33.7251,-84.4228
2376,33.9339,-84.3869
2377,33.7126,-84.5323
2378,33.7865,-84.3492
2379,33.9339,-84.3869
2380,33.8354,-84.3664
2381,33.9278,-84.3442
2382,33.9386,-84.3168
2383,33.6142,-84.4971
2384,33.8622,-84.4704
2385,33.7183,-84.3262
2386,33.7698,-84.328
2387,33.8755,-84.3334
2388,33.7506,-84.3877
2389,33.6142,-84.4971
2390,33.7126,-84.5323
2391,33.7126,-84.5323
2392,33.7877,-84.4436
2393,33.8505,-84.2864
2394,33.7222,-84.4739
2395,33.75906,-84.3137
2396,33.84698,-84.26731
2397,33.7083,-84.3841
2398,33.6142,-84.4971
2399,33.7222,-84.4739
2400,33.9386,-84.3168
2401,33.7083,-84.3841
2402,33.8779,-84.3707
2403,33.8314,-84.3851
2404,33.6142,-84.4971
2405,33.7877,-84.4436
2406,33.7697,-84.3772
2407,33.68916,-84.46977
2408,33.8779,-84.3707
2409,33.7126,-84.5323
2410,33.78607,-84.34258
2411,33.8779,-84.3707
2412,33.7433,-84.3785
2413,33.8622,-84.4704
2414,33.6142,-84.4971
2415,33.8979,-84.3066
2416,33.75,-84.314
2417,33.6142,-84.4971
2418,33.7697,-84.3772
2419,33.9339,-84.3869
2420,33.8755,-84.3334
2421,33.6142,-84.4971
2422,33.68342,-84.41575
2423,33.8975,-84.4515
2424,33.8314,-84.3851
2425,33.7222,-84.4739
2426,33.7558,-84.4272
2427,33.77378,-84.40589
2428,33.788,-84.3857
2429,33.8979,-84.3066
2430,33.7083,-84.3841
2431,33.7558,-84.4272
2432,33.8314,-84.3851
2433,33.8203,-84.3622
2434,33.9386,-84.3168
2435,33.7222,-84.4739
2436,33.74178,-84.34141
2437,33.9758,-84.3253
2438,33.8505,-84.2864
2439,33.6142,-84.4971
2440,33.7877,-84.4436
2441,33.77493,-84.33755
2442,33.8622,-84.4704
2443,33.9339,-84.3869
2444,33.7433,-84.3785
2445,33.7697,-84.3772
2446,33.7555,-84.3876
2447,33.7126,-84.5323
2448,33.7222,-84.4739
2449,33.81704,-84.39803
2450,33.7877,-84.4436
2451,33.7698,-84.328
2452,33.7126,-84.5323
2453,33.8203,-84.3622
2454,33.8252,-84.3197
2455,33.7183,-84.3262
2456,33.7877,-84.4436
2457,33.8622,-84.4704
2458,33.8779,-84.3707
2459,33.7251,-84.4228
2460,33.8622,-84.4704
2461,33.9758,-84.3253
2462,33.7697,-84.3772
2463,33.8659,-84.4252
2464,33.85649,-84.47633
2465,33.75,-84.314
2466,33.77149,-84.3628
2467,33.70674,-84.50267
2468,33.9386,-84.3168
2469,33.8912,-84.2508
2470,33.7222,-84.4739
2471,33.8659,-84.4252
2472,33.6689,-84.4583
2473,33.7698,-84.328
2474,33.7433,-84.3785
2475,33.7126,-84.5323
2476,33.7565,-84.3373
2477,33.7698,-84.328
2478,33.6689,-84.4583
2479,33.6142,-84.4971
2480,33.7433,-84.3785
2481,33.75,-84.314
2482,33.7183,-84.3262
2483,33.7877,-84.4436
2484,33.9339,-84.3869
2485,33.7433,-84.3785
2486,33.90239,-84.34059
2487,33.82251,-84.37866
2488,33.9339,-84.3869
2489,33.82675,-84.35841
2490,33.85727,-84.28607
2491,33.7558,-84.4272
2492,33.7222,-84.4739
2493,33.7506,-84.3877
2494,33.7222,-84.4739
2495,33.7506,-84.3877
2496,33.788,-84.3857
2497,33.7698,-84.328
2498,33.75744,-84.48943
2499,33.68523,-84.43102
2500,33.78376,-84.48084
2501,33.75297,-84.30146
2502,33.76921,-84.32199
2503,33.9281,-84.2785
2504,33.74953,-84.35043
2505,33.84369,-84.35213
2506,33.87395,-84.24434
2507,33.76499,-84.34456
2508,33.78716,-84.39698
2509,33.90687,-84.38383
2510,33.69264,-84.51032
2511,33.7239,-84.34739
2512,33.9517,-84.35502
2513,33.69647,-84.45687
2514,33.76307,-84.32253
2515,33.96751,-84.30187
2516,33.93117,-84.315
2517,33.7698,-84.328
2518,33.77578,-84.35621
2519,33.78646,-84.3237
2520,33.79441,-84.36059
2521,33.8622,-84.4704
2522,33.87227,-84.25698
2523,33.99913,-84.35177
2524,33.95384,-84.26507
2525,33.7126,-84.5323
2526,33.8203,-84.3622
2527,33.7603,-84.34916
2528,33.7648,-84.44062
2529,33.80394,-84.39667
2530,33.6689,-84.4583
2531,33.7865,-84.3492
2532,33.80244,-84.34506
2533,33.95519,-84.26953
2534,33.8779,-84.3707
2535,33.85525,-84.30287
2536,33.95263,-84.27993
2537,33.85841,-84.28166
2538,33.67672,-84.41469
2539,33.90196,-84.32192
2540,33.96165,-84.35574
2541,33.66521,-84.51093
2542,33.86864,-84.31862
2543,33.91872,-84.37478
2544,33.75267,-84.37035
2545,33.66587,-84.4676
2546,33.84418,-84.27956
2547,33.78466,-84.42533
2548,33.74589,-84.43656
2549,33.90275,-84.32732
2550,33.82608,-84.33042
2551,33.85247,-84.48149
2552,33.7698,-84.328
2553,33.90174,-84.37717
2554,33.82617,-84.34567
2555,33.88403,-84.36022
2556,33.76263,-84.36748
2557,33.96165,-84.35574
2558,33.77165,-84.35774
2559,33.84847,-84.37435
2560,33.77246,-84.36195
2561,33.76645,-84.33406
2562,33.788,-84.3857
2563,33.82004,-84.37083
2564,33.5946,-84.4289
2565,33.78466,-84.42533
2566,33.97791,-84.34721
2567,33.91612,-84.28166
2568,33.85072,-84.27146
2569,33.94156,-84.33816
2570,33.9339,-84.3869
2571,33.6142,-84.4971
2572,33.62876,-84.54791
2573,33.8659,-84.4252
2574,33.7083,-84.3841
2575,33.8314,-84.3851
2576,33.7183,-84.3262
2577,33.788,-84.3857
2578,33.7222,-84.4739
2579,33.8979,-84.3066
2580,33.99948,-84.34786
2581,33.8505,-84.2864
2582,33.9386,-84.3168
2583,33.75,-84.314
2584,33.9386,-84.3168
2585,33.8252,-84.3197
2586,33.7251,-84.4228
2587,33.7183,-84.3262
2588,33.7877,-84.4436
2589,33.8521,-84.3605
2590,33.9281,-84.2785
2591,33.7865,-84.3492
2592,33.7251,-84.4228
2593,33.6142,-84.4971
2594,33.7222,-84.4739
2595,33.7251,-84.4228
2596,33.7083,-84.3841
2597,33.9339,-84.3869
2598,33.7126,-84.5323
2599,33.75,-84.314
2600,33.7126,-84.5323
2601,33.7698,-84.328
2602,33.7183,-84.3262
2603,33.7642,-84.3953
2604,33.75314,-84.37339
2605,33.8479,-84.3591
2606,33.8938,-84.3363
2607,33.8314,-84.3851
2608,33.7183,-84.3262
2609,33.7697,-84.3772
2610,33.788,-84.3857
2611,33.7183,-84.3262
2612,33.7698,-84.328
2613,33.8622,-84.4704
2614,33.9281,-84.2785
2615,33.75,-84.314
2616,33.8979,-84.3066
2617,33.7126,-84.5323
2618,33.7251,-84.4228
2619,33.8755,-84.3334
2620,33.7183,-84.3262
2621,33.788,-84.3857
2622,33.7877,-84.4436
2623,33.8659,-84.4252
2624,33.7183,-84.3262
2625,33.8755,-84.3334
2626,33.8203,-84.3622
2627,33.9758,-84.3253
2628,33.7506,-84.3877
2629,33.7865,-84.3492
2630,33.6142,-84.4971
2631,33.7183,-84.3262
2632,33.7558,-84.4272
2633,33.7697,-84.3772
2634,33.7697,-84.3772
2635,33.7642,-84.3953
2636,33.6689,-84.4583
2637,33.8622,-84.4704
2638,33.8314,-84.3851
2639,33.8622,-84.4704
2640,33.7698,-84.328
2641,33.788,-84.3857
2642,33.7865,-84.3492
2643,33.9278,-84.3442
2644,33.7697,-84.3772
2645,33.8203,-84.3622
2646,33.8622,-84.4704
2647,33.7698,-84.328
2648,33.7865,-84.3492
2649,33.7698,-84.328
2650,33.9339,-84.3869
2651,33.7865,-84.3492
2652,33.788,-84.3857
2653,33.93657,-84.35091
2654,33.79484,-84.39374
2655,33.88335,-84.25979
2656,33.73496,-84.37935
2657,33.66655,-84.38204
2658,33.76474,-84.32632
2659,33.78681,-84.39873
2660,33.72707,-84.54648
2661,33.8252,-84.3197
2662,33.64223,-84.58783
2663,33.8912,-84.2508
2664,33.59989,-84.41751
2665,33.84959,-84.27102
2666,33.72329,-84.32207
2667,33.89422,-84.47515
2668,33.90434,-84.43341
2669,33.80795,-84.37083
2670,33.8576,-84.37843
2671,33.90933,-84.42231
2672,33.94119,-84.39729
2673,33.82252,-84.37093
2674,33.8912,-84.2508
2675,33.87733,-84.34354
2676,33.72996,-84.37578
2677,33.72041,-84.35299
2678,33.78874,-84.38206
2679,33.8755,-84.3334
2680,33.81457,-84.33712
2681,33.8252,-84.3197
2682,33.9758,-84.3253
2683,33.80284,-84.34527
2684,33.77165,-84.35774
2685,33.78648,-84.38322
2686,33.8203,-84.3622
2687,33.92563,-84.2982
2688,33.80299,-84.41861
2689,33.77248,-84.36879
2690,33.94962,-84.3643
2691,33.80903,-84.41624
2692,33.80994,-84.42103
2693,33.79362,-84.35662
2694,33.7251,-84.4228
2695,33.89595,-84.30987
2696,33.92797,-84.34148
2697,33.83233,-84.32784
2698,33.7698,-84.328
2699,33.82247,-84.34762
2700,33.92903,-84.33696
2701,33.77337,-84.3786
2702,33.79396,-84.37244
2703,33.9837,-84.33236
2704,33.83805,-84.35101
2705,33.78459,-84.38018
2706,33.75573,-84.43362
2707,33.86872,-84.25177
2708,33.8252,-84.3197
2709,33.7126,-84.5323
2710,33.75786,-84.32463
2711,33.71815,-84.38429
2712,33.85835,-84.33343
2713,33.95621,-84.3519
2714,33.81273,-84.37432
2715,33.70362,-84.54482
2716,33.83087,-84.35524
2717,33.77026,-84.382
2718,33.71595,-84.38409
2719,33.82069,-84.32623
2720,33.7126,-84.5323
2721,33.86683,-84.3713
2722,33.86371,-84.36363
2723,33.7392,-84.31698
2724,33.77074,-84.33177
2725,33.8622,-84.4704
2726,33.7865,-84.3492
2727,33.7098,-84.33421
2728,33.75,-84.314
2729,33.7698,-84.328
2730,33.7126,-84.5323
2731,33.7083,-84.3841
2732,33.7433,-84.3785
2733,33.9339,-84.3869
2734,33.76399,-84.37464
2735,33.7183,-84.3262
2736,33.8252,-84.3197
2737,33.7083,-84.3841
2738,33.8659,-84.4252
2739,33.7865,-84.3492
2740,33.6142,-84.4971
2741,33.9339,-84.3869
2742,33.9386,-84.3168
2743,33.7642,-84.3953
2744,33.87013,-84.35815
2745,33.9281,-84.2785
2746,33.9386,-84.3168
2747,33.788,-84.3857
2748,33.6142,-84.4971
2749,33.7697,-84.3772
2750,33.8252,-84.3197
2751,33.6689,-84.4583
2752,33.75017,-84.34227
2753,33.77692,-84.35919
2754,33.78005,-84.35227
2755,33.8389,-84.42284
2756,33.6142,-84.4971
2757,33.8505,-84.2864
2758,33.7697,-84.3772
2759,33.8979,-84.3066
2760,33.7126,-84.5323
2761,33.6443,-84.4674
2762,33.8755,-84.3334
2763,33.8755,-84.3334
2764,33.7222,-84.4739
2765,33.8505,-84.2864
2766,33.7877,-84.4436
2767,33.8505,-84.2864
2768,33.9339,-84.3869
2769,33.8521,-84.3605
2770,33.8252,-84.3197
2771,33.8779,-84.3707
2772,33.8505,-84.2864
2773,33.8314,-84.3851
2774,33.7877,-84.4436
2775,33.8203,-84.3622
2776,33.8252,-84.3197
2777,33.8659,-84.4252
2778,33.9386,-84.3168
2779,33.7183,-84.3262
2780,33.9386,-84.3168
2781,33.9758,-84.3253
2782,33.9339,-84.3869
2783,33.8252,-84.3197
2784,33.7558,-84.4272
2785,33.7433,-84.3785
2786,33.7251,-84.4228
2787,33.7877,-84.4436
2788,33.7698,-84.328
2789,33.9386,-84.3168
2790,33.8622,-84.4704
2791,33.8203,-84.3622
2792,33.7698,-84.328
2793,33.75,-84.314
2794,33.7865,-84.3492
2795,33.788,-84.3857
2796,33.8659,-84.4252
2797,33.7698,-84.328
2798,33.8755,-84.3334
2799,33.8979,-84.3066
2800,33.9339,-84.3869
2801,33.7433,-84.3785
2802,33.6142,-84.4971
2803,33.7433,-84.3785
2804,33.7697,-84.3772
2805,33.7865,-84.3492
2806,33.7222,-84.4739
2807,33.8622,-84.4704
2808,33.7126,-84.5323
2809,33.8314,-84.3851
2810,33.7636,-84.3516
2811,33.9758,-84.3253
2812,33.8912,-84.2508
2813,33.788,-84.3857
2814,33.8755,-84.3334
2815,33.7506,-84.3877
2816,33.9339,-84.3869
2817,33.8505,-84.2864
2818,33.7251,-84.4228
2819,33.7697,-84.3772
2820,33.8912,-84.2508
2821,33.7865,-84.3492
2822,33.7865,-84.3492
2823,33.8203,-84.3622
2824,33.7083,-84.3841
2825,33.75,-84.314
2826,33.9758,-84.3253
2827,33.7433,-84.3785
2828,33.9339,-84.3869
2829,33.7251,-84.4228
2830,33.8354,-84.3664
2831,33.75,-84.314
2832,33.7126,-84.5323
2833,33.7183,-84.3262
2834,33.7506,-84.3877
2835,33.788,-84.3857
2836,33.7251,-84.4228
2837,33.9386,-84.3168
2838,33.8979,-84.3066
2839,33.8659,-84.4252
2840,33.7865,-84.3492
2841,33.8252,-84.3197
2842,33.7865,-84.3492
2843,33.8622,-84.4704
2844,33.7698,-84.328
2845,33.7083,-84.3841
2846,33.6689,-84.4583
2847,33.87184,-84.22262
2848,33.8505,-84.2864
2849,33.8979,-84.3066
2850,33.9281,-84.2785
2851,33.7877,-84.4436
2852,33.8314,-84.3851
2853,33.8354,-84.3664
2854,33.7877,-84.4436
2855,33.788,-84.3857
2856,33.8979,-84.3066
2857,33.7506,-84.3877
2858,33.8755,-84.3334
2859,33.9474,-84.3308
2860,33.8252,-84.3197
2861,33.7183,-84.3262
2862,33.9758,-84.3253
2863,33.6142,-84.4971
2864,33.7083,-84.3841
2865,33.8779,-84.3707
2866,33.7222,-84.4739
2867,33.8505,-84.2864
2868,33.8505,-84.2864
2869,33.93332,-84.35897
2870,33.9339,-84.3869
2871,33.65659,-84.58686
2872,33.8779,-84.3707
2873,33.7877,-84.4436
2874,33.7558,-84.4272
2875,33.8622,-84.4704
2876,33.74626,-84.36959
